id,category,subCategory,detailCategory,tags
460,항해·기상,기상,해상기상,풍랑|기상특보|기상|특보|주의보
461,법규,벌칙·행정처분,행정처분,취소|결격|등록|법|수상레저안전법
462,기관,기관고장,고장진단,출력|기관
463,안전·응급처치,사고대응,사고·비상대응,구조|인명구조|구명|비상|구명조끼
464,법규,면허·등록,조종면허,조종면허|면허|법|법상|시행규칙
465,법규,면허·등록,조종면허,실기시험|면허증|면허|발급|등록
466,법규,벌칙·행정처분,행정처분,취소|정지|면허|조종면허|법
467,법규,면허·등록,면허·등록,신고|법|시행규칙|수상레저안전법
468,법규,벌칙·행정처분,행정처분,취소|면허|조종면허|결격|허가
469,법규,면허·등록,조종면허,조종면허|면허증|갱신|면허|법
470,법규,면허·등록,등록·검사,등록|안전검사|법|법률|시행규칙
471,법규,면허·등록,면허·등록,영업|법|시행령|수상레저안전법
472,법규,면허·등록,조종면허,조종면허|필기시험|실기시험|면허|법
473,법규,면허·등록,등록·검사,등록|등록관청|신고|법|시행규칙
474,법규,면허·등록,등록·검사,등록|등록번호판|말소등록|말소|시장·군수·구청장
475,법규,벌칙·행정처분,행정처분,취소|등록|영업|신고|법
476,법규,면허·등록,등록·검사,등록|영업구역|영업|해양경찰서장|시장·군수·구청장
477,법규,면허·등록,등록·검사,등록|시장·군수·구청장|법|수상레저기구등록법|동력수상레저기구
478,법규,면허·등록,조종면허,조종면허|면허|사업자|법|수상레저안전법
479,법규,운항규칙,원거리·정원·주취,정원|등록|사업장|법|시행규칙
480,법규,면허·등록,조종면허,조종면허|면허증|면허|법|수상레저안전법
481,법규,면허·등록,면허·등록,면허|법|시행규칙|수상레저안전법
482,법규,면허·등록,등록·검사,등록|사업장|영업구역|영업|법
483,법규,운항규칙,야간·기상특보,야간|법|법상|시행규칙|수상레저안전법
484,법규,면허·등록,조종면허,조종면허|면허시험|면허증|면허|발급
485,법규,면허·등록,조종면허,조종면허|면허|등록|사업장|법
486,법규,운항규칙,운항의무,착용|면허|조종면허|법|법상
487,법규,면허·등록,등록·검사,등록|안전검사|정기검사|영업구역|영업
488,법규,면허·등록,조종면허,조종면허|면허|사업장|허가|법
489,법규,운항규칙,운항의무,사고|신고|법|수상레저안전법|사고사실
490,법규,운항규칙,운항의무,사고|신고사항|신고|법|수상레저안전법
491,법규,면허·등록,등록·검사,등록|안전검사|법|법률|시행규칙
492,법규,운항규칙,원거리·정원·주취,주취|시험대행|법|수상레저안전법
493,법규,면허·등록,등록·검사,등록|영업구역|영업|등록관청|해양경찰서장
494,법규,운항규칙,원거리·정원·주취,정원|등록|사업장|법|시행규칙
495,항해·기상,항해계기,레이더·측정장비,속력
496,법규,운항규칙,운항의무,운항규칙|안전검사|법|시행령|수상레저안전법
497,법규,벌칙·행정처분,벌칙·과태료,과태료|등록|법|법률|시행령
498,안전·응급처치,CPR·AED,심폐소생술,자동심장충격기|구명|조난|구명조끼|조난신호
499,법규,면허·등록,조종면허,조종면허|실기시험|면허
500,법규,벌칙·행정처분,벌칙·과태료,과태료|해양경찰서장|법|시행령|수상레저안전법
501,법규,운항규칙,원거리·정원·주취,원거리|신고|법|수상레저안전법
502,법규,면허·등록,조종면허,조종면허|실기시험|면허
503,항해·기상,기상,바람·기압,바람
504,법규,벌칙·행정처분,행정처분,취소|면허|조종면허|결격|허가
505,법규,운항규칙,야간·기상특보,야간|해양경찰서장|법|시행규칙|수상레저안전법
506,법규,운항규칙,운항의무,운항규칙|사고|신고사항|신고|법
507,법규,면허·등록,등록·검사,등록|사업장|영업구역|영업|법
508,법규,운항규칙,원거리·정원·주취,원거리|신고|법
509,법규,면허·등록,등록·검사,등록|해양경찰서장|시장·군수·구청장|허가|법
510,법규,면허·등록,조종면허,조종면허|면허|결격|위반|법
511,법규,벌칙·행정처분,행정처분,정지|해양경찰서장|승인|법|수상레저안전법
512,법규,벌칙·행정처분,행정처분,취소|정지|면허|조종면허|허가
513,법규,면허·등록,조종면허,조종면허|면허|결격|법|시행령
514,법규,면허·등록,사업·교육,사업장|법|시행규칙|수상레저안전법|안전모
515,법규,벌칙·행정처분,행정처분,정지|사업자|영업구역|영업|법
516,법규,면허·등록,등록·검사,등록|사업자|법|수상레저안전법
517,법규,면허·등록,면허·등록,법|법상|시행령|수상레저안전법|동력수상레저기구
518,법규,면허·등록,등록·검사,등록|안전검사|변경등록|면허|조종면허
519,법규,면허·등록,등록·검사,등록|발급|해양경찰서장|시장·군수·구청장|동력수상레저기구
520,안전·응급처치,조난신호,조난통신·신호,무선국|구명|구조|인명구조|비상
521,법규,운항규칙,운항의무,운항규칙|착용|면허|해양경찰서장|시장·군수·구청장
522,법규,면허·등록,사업·교육,시험대행|법|시행규칙|수상레저안전법
523,법규,벌칙·행정처분,벌칙·과태료,과태료|해양경찰서장|시장·군수·구청장|처분|위반
524,법규,벌칙·행정처분,행정처분,취소|정지|면허|조종면허|법
525,법규,면허·등록,등록·검사,신규검사|허가|운항구역|동력수상레저기구
526,법규,면허·등록,등록·검사,안전검사|검사필증|사업자|동력수상레저기구
527,법규,운항규칙,원거리·정원·주취,정원|사업자|영업구역|영업
528,법규,면허·등록,등록·검사,등록|해양경찰서장|시장·군수·구청장|동력수상레저기구
529,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|등록|변경등록|사업자
530,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|벌칙|등록|사업자
531,법규,벌칙·행정처분,행정처분,취소|면허|조종면허|결격|허가
532,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|벌칙|등록|사업자
533,법규,벌칙·행정처분,벌칙·과태료,과태료|등록|등록번호판|안전검사|법
534,법규,벌칙·행정처분,벌칙·과태료,과태료|면허|정지|신고
535,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|과태료|면허|조종면허
536,안전·응급처치,사고대응,사고·비상대응,구조|구명|비상|구명조끼|구명부환
537,법규,면허·등록,조종면허,조종면허|면허|등록|사업자|허가
538,법규,벌칙·행정처분,벌칙·과태료,과태료|위반|법|시행령|수상레저안전법
539,법규,면허·등록,등록·검사,등록|시장·군수·구청장|동력수상레저기구
540,법규,면허·등록,등록·검사,등록|말소등록|말소|법|법상
541,법규,운항규칙,원거리·정원·주취,정원|발급|재발급|안전검사|검사필증
542,법규,면허·등록,면허·등록,법|법상|시행규칙|수상레저안전법|동력수상레저기구
543,법규,면허·등록,조종면허,조종면허|실기시험|면허증|면허|안전교육
544,법규,면허·등록,등록·검사,등록|법|시행령|수상레저기구등록법|동력수상레저기구
545,법규,면허·등록,조종면허,갱신|등록|법|시행규칙|수상레저안전법
546,법규,운항규칙,원거리·정원·주취,주취|법|수상레저안전법|해상교통안전법|동력수상레저기구
547,법규,면허·등록,등록·검사,등록|변경등록|법|시행령|수상레저기구등록법
548,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|과태료|등록|변경등록
549,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|과태료|면허|조종면허
550,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|과태료|등록|등록번호판
551,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|사업자|영업구역|영업
552,법규,벌칙·행정처분,벌칙·과태료,과태료|법|법상|수상레저안전법|동력수상레저기구
553,항해·기상,기상,기상,기상
554,법규,면허·등록,등록·검사,등록|안전검사|법|법률|시행규칙
555,법규,벌칙·행정처분,벌칙·과태료,벌칙|등록|안전검사|사업자|영업구역
556,법규,벌칙·행정처분,벌칙·과태료,과태료|등록|등록번호판|안전검사|사업자
557,법규,벌칙·행정처분,벌칙·과태료,과태료|등록|등록번호판|변경등록|안전검사
558,법규,면허·등록,등록·검사,등록|법|시행령|수상레저기구등록법|동력수상레저기구
559,법규,운항규칙,야간·기상특보,야간|해양경찰서장
560,법규,면허·등록,등록·검사,등록|안전검사|법|법률|시행규칙
561,법규,항만·항로,입항·출항,입항|출항|법|법률|선박의 입항
562,선박운용,항법,항법,조종|조타|타|도선선
563,선박운용,항법,충돌예방,피항선|톤수
564,법규,면허·등록,면허·등록,법|법률|시행규칙|선박의 입항|출항
565,법규,항만·항로,입항·출항,입항|출항|무역항|법|법률
566,선박운용,항법,항법,흘수|조종|조종불능선|조종제한선|흘수제약선
567,선박운용,항법,충돌예방,추월
568,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|법
569,선박운용,항법,충돌예방,피항선
570,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|법
571,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|법
572,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|법
573,안전·응급처치,사고대응,사고·비상대응,사고|구조
574,선박운용,항법,충돌예방,추월|기적신호
575,항해·기상,항해계기,레이더·측정장비,레이더
576,항해·기상,항로표지,부표·등대,부표
577,법규,항만·항로,입항·출항,입항|출항|법|법률|선박의 입항
578,선박운용,항법,항법,도선선
579,법규,항만·항로,입항·출항,입항|출항|법|법률|선박의 입항
580,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|시장·군수·구청장
581,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|해양경찰서장
582,선박운용,항법,등화·음향,등화
583,항해·기상,항해계기,레이더·측정장비,속력
584,항해·기상,해도,해도·수로서지,항로지
585,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|허가
586,법규,항만·항로,입항·출항,출항|무역항|신고|법
587,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|신고
588,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|법
589,법규,항만·항로,입항·출항,입항|출항|무역항|수상구역|신고
590,선박운용,항법,충돌예방,피항선|톤수
591,법규,면허·등록,면허·등록,법|법상|해상교통안전법
592,항해·기상,해도,해도·수로서지,항로지|속력
593,법규,면허·등록,면허·등록,법|법상|해상교통안전법|교통안전특정해역
594,항해·기상,항해계기,레이더·측정장비,속력
595,항해·기상,조석·조류,조류·해류,조류|기상|바람|수심|레이더
596,법규,항만·항로,입항·출항,입항|출항|신고|법|법률
597,선박운용,항법,등화·음향,기적신호|단음|장음|조종|후진
598,법규,면허·등록,면허·등록,법|법률|시행령|수상레저안전법|해상교통안전법
599,선박운용,항법,등화·음향,등화|현등
600,선박운용,항법,등화·음향,음향신호|장음
601,선박운용,항법,충돌예방,추월|좁은 수로|기적신호
602,선박운용,항법,등화·음향,단음|장음|조종|추월
603,법규,면허·등록,조종면허,갱신|법|법상|해상교통안전법
604,항해·기상,항해계기,레이더·측정장비,속력
605,법규,면허·등록,면허·등록,해양경찰서장|법|법상|시행령|해상교통안전법
606,법규,면허·등록,면허·등록,법|법상|해상교통안전법
607,항해·기상,항해계기,레이더·측정장비,속력
608,선박운용,항법,항법,통항분리
609,법규,면허·등록,면허·등록,해양경찰서장|허가|법|시행령|해상교통안전법
610,선박운용,항법,항법,조종|통항분리
611,선박운용,항법,등화·음향,등화|선미등|선미|전주등
612,선박운용,항법,항법,흘수|조종|조종불능선|흘수제약선
613,항해·기상,조석·조류,조석·조류,수심
614,항해·기상,항해계기,레이더·측정장비,속력
615,항해·기상,해도,해도·수로서지,항로지|속력
616,선박운용,조종,추진·선회,타
617,항해·기상,해도,해도·수로서지,항로지
618,항해·기상,항해계기,항해계기,방위
619,선박운용,항법,등화·음향,등화|마스트|전주등|도선선
620,항해·기상,조석·조류,조류·해류,조류|바람|해면|레이더|속력
621,법규,면허·등록,면허·등록,법|해상교통안전법
622,항해·기상,항해계기,레이더·측정장비,레이더|속력
623,항해·기상,항해계기,레이더·측정장비,속력
624,항해·기상,항해계기,레이더·측정장비,속력
625,법규,항만·항로,항로·정박,항행장애물|법|해상교통안전법
626,선박운용,항법,등화·음향,등화|현등|선미등|마스트등|마스트
627,선박운용,요트운용,요트의장,킬
628,선박운용,조종,추진·선회,조타|타
629,항해·기상,항해계기,레이더·측정장비,속력
630,선박운용,항법,등화·음향,기적신호|단음|장음|조종|후진
631,항해·기상,기상,해상기상,전선|항로표지
632,선박운용,항법,등화·음향,단음|장음|조종
633,선박운용,항법,등화·음향,음향신호
634,선박운용,항법,등화·음향,등화|형상물|예인선열
635,선박운용,항법,항법,타|제한된 시계
636,항해·기상,기상,해상기상,풍랑|안개|주의보
637,선박운용,항법,등화·음향,등화|현등|선수|좌현|우현
638,선박운용,항법,등화·음향,등화|현등|선수|선미
639,선박운용,항법,등화·음향,마스트등|마스트|예인선열
640,선박운용,항법,등화·음향,등화|현등|선미등|마스트등|마스트
641,선박운용,항법,등화·음향,등화|현등|선미등|마스트등|마스트
642,선박운용,항법,등화·음향,등화|현등|선미등|마스트|선미
643,선박운용,항법,등화·음향,등화
644,선박운용,항법,항법,조종|전주등|조종불능선|조종제한선
645,선박운용,항법,등화·음향,등화|현등|선미등|마스트등|마스트
646,선박운용,항법,등화·음향,형상물|흘수|흘수제약선
647,법규,면허·등록,면허·등록,허가|법|법상|해상교통안전법
648,선박운용,항법,등화·음향,등화|전주등
649,선박운용,항법,등화·음향,음향신호|단음
650,선박운용,항법,등화·음향,기적신호|단음|장음|우현|조종
651,선박운용,항법,등화·음향,기적신호|단음|장음|조종|좁은 수로
652,항해·기상,항해계기,레이더·측정장비,속력|대수속력
653,법규,면허·등록,면허·등록,법|법상|해상교통안전법
654,항해·기상,기상,해상기상,전선|항로표지
655,항해·기상,항해계기,레이더·측정장비,속력
656,법규,면허·등록,면허·등록,허가|법|법상|해상교통안전법
657,법규,운항규칙,해양환경·오염방지,해양환경관리법|법|해양환경
658,법규,항만·항로,항로·정박,정박|법|시행규칙|해양환경관리법|배출
659,법규,운항규칙,해양환경·오염방지,해양환경관리법|오염|배출|유해액체물질|법
660,법규,운항규칙,해양환경·오염방지,해양환경관리법|폐기물|폐유|분뇨|법
661,법규,운항규칙,해양환경·오염방지,해양환경관리법|폐유|법|해양환경
662,기관,연료계통,연료장치,연료|엔진
663,법규,운항규칙,해양환경·오염방지,선박오염방지규칙|오염|배출|유해액체물질
664,법규,벌칙·행정처분,벌칙·과태료,과태료|처분|오염|배출|유해액체물질
665,선박운용,요트운용,요트운용,요트
666,법규,운항규칙,해양환경·오염방지,배출|영해기선
667,법규,항만·항로,입항·출항,출항|법|법률|분뇨|배출
668,법규,벌칙·행정처분,행정처분,정지|법|오염|배출
669,항해·기상,조석·조류,조석,조금
670,법규,운항규칙,해양환경·오염방지,폐유|오염|배출|법|해양환경
671,법규,운항규칙,해양환경·오염방지,배출|법|법률|영해기선
672,법규,운항규칙,해양환경·오염방지,폐기물|오염|배출
673,항해·기상,항해계기,레이더·측정장비,속력
674,법규,운항규칙,해양환경·오염방지,오염|방오도료
675,법규,운항규칙,해양환경·오염방지,오염|법|해양환경
676,항해·기상,기상,기상,기상
677,법규,운항규칙,해양환경·오염방지,분뇨|배출|법|정원
678,법규,운항규칙,해양환경·오염방지,오염|방제|배출|유해액체물질
679,항해·기상,기상,기상,경보
680,법규,운항규칙,해양환경·오염방지,선박오염방지규칙|분뇨|오염|배출
681,선박운용,요트운용,요트운용,요트|타
682,법규,운항규칙,해양환경·오염방지,오염|신고|법|해양환경
683,법규,운항규칙,해양환경·오염방지,폐유|오염|법|해양환경
684,법규,운항규칙,해양환경·오염방지,폐기물|오염|배출|유해액체물질
685,법규,운항규칙,해양환경·오염방지,선박오염방지규칙|폐기물|오염|배출|법
686,법규,운항규칙,야간·기상특보,야간|등록|등록번호판|말소|법
687,법규,운항규칙,해양환경·오염방지,해양환경관리법|오염|배출|법|해양환경
688,법규,운항규칙,해양환경·오염방지,오염|방제|배출
689,법규,항만·항로,항로·정박,정박|법|분뇨|배출|영해기선
690,선박운용,요트운용,요트운용,요트|타
691,법규,벌칙·행정처분,벌칙·과태료,벌금|징역|벌칙|위반|법
692,안전·응급처치,조난신호,조난통신·신호,조난통신|구조|조난|비상|화재
693,안전·응급처치,조난신호,조난통신·신호,조난호출|무선국|구조|조난
694,선박운용,조종,추진·선회,타
695,안전·응급처치,조난신호,조난통신·신호,무선국|조난|사고
696,안전·응급처치,조난신호,조난통신·신호,통신권|a1 해역|a2 해역|a3 해역|a4 해역
697,안전·응급처치,조난신호,조난통신·신호,조난통신|mayday|조난호출|조난
698,안전·응급처치,조난신호,조난통신·신호,조난통신|무선국|조난
699,법규,면허·등록,면허·등록,법|시행령
700,안전·응급처치,조난신호,조난통신·신호,epirb|조난통신|조난|비상
