id,name,type,region,city,address,phone,availableLicenses,sourceUrl,sourceCheckedAt,note,status
jeju-yacht-dodu-safety-education,제주요트(도두),safety-education,제주,제주시,제주특별자치도 제주시 도두항서길 34,064-743-7536,yacht,https://boat.kcg.go.kr/home/wtrcSafeEdu/safeEduGdnc/infoView4.do,2026-06-19,공식 전국 교육장 안내에서 요트 명칭으로 확인,active
chungnam-asan-safety-education,충남(아산),safety-education,충남,아산시,충청남도 아산시 신정호길 15-14,041-541-9423,general,https://boat.kcg.go.kr/home/wtrcSafeEdu/safeEduGdnc/infoView4.do,2026-06-19,공식 전국 교육장 안내에서 확인,active
chungnam-taean-safety-education,충남(태안),safety-education,충남,태안군,충청남도 태안군 남면 곰섬로 314,041-674-8101,general,https://boat.kcg.go.kr/home/wtrcSafeEdu/safeEduGdnc/infoView4.do,2026-06-19,공식 전국 교육장 안내에서 확인,active
chungbuk-chungju-safety-education,충북(충주),safety-education,충북,충주시,충청북도 충주시 동량면 미라실로 763,043-856-3119,general,https://boat.kcg.go.kr/home/wtrcSafeEdu/safeEduGdnc/infoView4.do,2026-06-19,공식 전국 교육장 안내에서 확인,active
gangwon-samcheok-exemption-education,강원(삼척),exemption-education,강원,삼척시,강원도 삼척시 근덕면 덕산해변길 104,033-576-0612,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
--exemption-education-general-yacht-5-16,경기(시흥) / 경기요트(시흥),exemption-education,경기,시흥시,경기도 시흥시 거북섬5길 16,031-496-0022,general|yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,"공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인 / 공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인 / ?? ????: gyeonggi-siheung-exemption-education, gyeonggi-yacht-siheung-exemption-education",active
--exemption-education-general-yacht-7,경기(안산) / 경기요트(안산),exemption-education,경기,안산시,경기도 안산시 단원구 선감동 대부황금로 7,031-406-3388,general|yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,"공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인 / 공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인 / ?? ????: gyeonggi-ansan-exemption-education, gyeonggi-yacht-ansan-exemption-education",active
gyeonggi-yacht-gimpo-exemption-education,경기요트(김포),exemption-education,경기,김포시,경기도 김포시 고촌읍 아라육로 270번길 73,031-999-7843,yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인,active
gyeonggi-yacht-hwaseong-exemption-education,경기요트(화성),exemption-education,경기,화성시,"경기도 화성시 서신면 전곡항로 14번길, 1-26",031-366-8825,yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인,active
--exemption-education-general-yacht-1035,경남(거제남부) / 경남요트(거제),exemption-education,경남,거제시,경상남도 거제시 남부면 남부해안로 1035,055-632-2955,general|yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,"공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인 / 공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인 / ?? ????: gyeongnam-geoje-nambu-exemption-education, gyeongnam-yacht-geoje-exemption-education",active
gyeongnam-geoje-ilun-exemption-education,경남(거제일운),exemption-education,경남,거제시,경상남도 거제시 일운면 지세포해안로 43,055-639-8286,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongnam-goseong-exemption-education,경남(고성),exemption-education,경남,고성군,경상남도 고성군 회화면 당항길 154-23,055-551-9122,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongnam-masan-exemption-education,경남(마산),exemption-education,경남,창원시,경상남도 마산시 진동면 광암해안길 118,055-271-9977,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongnam-changwon-exemption-education,경남(창원),exemption-education,경남,창원시,"경상남도 창원시 진해구 천자로 160,",055-551-9122,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongnam-tongyeong-exemption-education,경남(통영),exemption-education,경남,통영시,경상남도 통영시 발개로 194,055-646-8082,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongnam-hapcheon-exemption-education,경남(합천),exemption-education,경남,합천군,경상남도 합천군 봉산면 서부로 4270-8,055-933-1974,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongnam-yacht-goseong-exemption-education,경남요트(고성),exemption-education,경남,고성군,경상남도 고성군 회화면 회진로 482,055-670-4533,yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인,active
gyeongnam-yacht-tongyeong-exemption-education,경남요트(통영),exemption-education,경남,통영시,경상남도 통영시 도남로 269-28,055-641-5051,yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인,active
gyeongbuk-gumi-exemption-education,경북(구미),exemption-education,경북,구미시,경상북도구미시남구미로103,054-602-0001,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인. 주소 표기는 공식 자료 원문을 유지,active
gyeongbuk-sangju-exemption-education,경북(상주),exemption-education,경북,상주시,경상북도 상주시 낙동면 낙동1길 108,070-4820-3875,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongbuk-andong-exemption-education,경북(안동),exemption-education,경북,안동시,경상북도 안동시 석주로 514,054-821-2020,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongbuk-yeongdeok-exemption-education,경북(영덕),exemption-education,경북,영덕군,경상북도 영덕군 강구면 강영로 33,054-732-8884,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
gyeongbuk-yacht-uljin-exemption-education,경북요트(울진),exemption-education,경북,울진군,경상북도 울진군 후포면 울진대게로 98,054-788-4771,yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인,active
busan-gijang-exemption-education,부산(기장),exemption-education,부산,기장군,부산광역시 기장군 기장읍 시랑리 95번지,051-724-0147,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
--exemption-education-general-yacht-239-18,부산(수영) / 부산요트(수영),exemption-education,부산,수영구,부산광역시 수영구 민락수변로 239번길 18,051-742-0367,general|yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,"공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인 / 공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인 / ?? ????: busan-suyeong-exemption-education, busan-yacht-suyeong-exemption-education",active
--exemption-education-general-yacht-727,부산(영도) / 부산요트(영도),exemption-education,부산,영도구,부산광역시 영도구 태종로 727,051-410-5250,general|yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,"공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인 / 공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인 / ?? ????: busan-yeongdo-exemption-education, busan-yacht-yeongdo-exemption-education",active
seoul-mapo-exemption-education,서울(마포),exemption-education,서울,마포구,서울특별시 마포구 마포나루길 256,02-304-5900,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
--exemption-education-general-yacht-2085-18,서울서초(반포) / 서울요트(서초),exemption-education,서울,서초구,서울특별시 서초구 올림픽대로 2085-18,1522-1477,general|yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,"공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인 / 공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인 / ?? ????: seoul-seocho-banpo-exemption-education, seoul-yacht-seocho-exemption-education",active
ulsan-namgu-exemption-education,울산(남구),exemption-education,울산,남구,울산광역시 남구 여천동 부두로 288,052-298-6025,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
jeonnam-naju-exemption-education,전남(나주),exemption-education,전남,나주시,전라남도 나주시 다도면 나주호로 558-314,061-337-2009,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
jeonnam-mokpo-exemption-education,전남(목포),exemption-education,전남,목포시,"전남 목포시 해양대학로 91, 목포해양대학교 미래융복합관 D1 5층",061-240-7147,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
--exemption-education-general-yacht-189-1-202,전남(여수) / 전남요트(여수),exemption-education,전남,여수시,"전라남도 여수시 웅천로 189, 웅천부영1차상가 202호",061-685-9011,general|yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,"공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인 / 공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인 / ?? ????: jeonnam-yeosu-exemption-education, jeonnam-yacht-yeosu-exemption-education",active
jeonnam-yeongam-exemption-education,전남(영암),exemption-education,전남,영암군,전라남도 영암군 삼호읍 나불외도로 126-45,061-462-0741,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
jeonbuk-gimje-exemption-education,전북(김제),exemption-education,전북,김제시,전라북도 김제시 만경읍 만경로 750,063-548-7774,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
jeju-dodu-exemption-education,제주(도두),exemption-education,제주,제주시,제주특별자치도 제주시 도두항서길34,064-743-7536,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
jeju-iho-exemption-education,제주(이호),exemption-education,제주,제주시,제주특별자치도 서해안로 45-18,064-743-6232,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
--exemption-education-general-yacht-314,충남(태안) / 충남요트(태안),exemption-education,충남,태안군,충청남도 태안군 남면 곰섬로 314,041-674-8101,general|yacht,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,"공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인 / 공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 요트 명칭으로 확인 / ?? ????: chungnam-taean-exemption-education, chungnam-yacht-taean-exemption-education",active
chungbuk-jincheon-exemption-education,충북(진천),exemption-education,충북,진천군,충청북도 진천군 진천읍 건송리 58-1,043-536-4864,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
chungbuk-chungju-exemption-education,충북(충주),exemption-education,충북,충주시,충청북도 충주시 동량면 미라실로 763,043-856-3119,general,https://boat.kcg.go.kr/home/custCnter/ntcInfo/infoView4.do,2026-06-19,공식 전국 면허시험장 안내의 면제교육기관(교육장) 목록에서 확인,active
